cps_pcode,country_iso_alpha_3_code,country_name,admin_level,admin_level_name,place_name,pcode
KEN-190,KEN,Kenya,2,Constituency,Ainamoi,190
KEN-191,KEN,Kenya,2,Constituency,Bureti,191
KEN-192,KEN,Kenya,2,Constituency,Belgut,192
KEN-193,KEN,Kenya,2,Constituency,Sigowet/Soin,193
KEN-194,KEN,Kenya,2,Constituency,Sotik,194
KEN-195,KEN,Kenya,2,Constituency,Chepalungu,195
KEN-196,KEN,Kenya,2,Constituency,Bomet East,196
KEN-197,KEN,Kenya,2,Constituency,Bomet Central,197
KEN-198,KEN,Kenya,2,Constituency,Konoin,198
KEN-199,KEN,Kenya,2,Constituency,Lugari,199
KEN-200,KEN,Kenya,2,Constituency,Likuyani,200
KEN-201,KEN,Kenya,2,Constituency,Malava,201
KEN-202,KEN,Kenya,2,Constituency,Lurambi,202
KEN-203,KEN,Kenya,2,Constituency,Navakholo,203
KEN-204,KEN,Kenya,2,Constituency,Mumias West,204
KEN-205,KEN,Kenya,2,Constituency,Mumias East,205
KEN-206,KEN,Kenya,2,Constituency,Matungu,206
KEN-207,KEN,Kenya,2,Constituency,Butere,207
KEN-208,KEN,Kenya,2,Constituency,Khwisero,208
KEN-209,KEN,Kenya,2,Constituency,Shinyalu,209
KEN-210,KEN,Kenya,2,Constituency,Ikolomani,210
KEN-211,KEN,Kenya,2,Constituency,Vihiga,211
KEN-212,KEN,Kenya,2,Constituency,Sabatia,212
KEN-213,KEN,Kenya,2,Constituency,Hamisi,213
KEN-214,KEN,Kenya,2,Constituency,Luanda,214
KEN-215,KEN,Kenya,2,Constituency,Emuhaya,215
KEN-216,KEN,Kenya,2,Constituency,Mt. Elgon,216
KEN-217,KEN,Kenya,2,Constituency,Sirisia,217
KEN-218,KEN,Kenya,2,Constituency,Kabuchai,218
KEN-219,KEN,Kenya,2,Constituency,Bumula,219
KEN-220,KEN,Kenya,2,Constituency,Kanduyi,220
KEN-221,KEN,Kenya,2,Constituency,Webuye East,221
KEN-222,KEN,Kenya,2,Constituency,Webute West,222
KEN-223,KEN,Kenya,2,Constituency,Kimilili,223
KEN-224,KEN,Kenya,2,Constituency,Tongaren,224
KEN-225,KEN,Kenya,2,Constituency,Teso North,225
KEN-226,KEN,Kenya,2,Constituency,Teso South,226
KEN-227,KEN,Kenya,2,Constituency,Nambale,227
KEN-228,KEN,Kenya,2,Constituency,Matayos,228
KEN-229,KEN,Kenya,2,Constituency,Butula,229
KEN-230,KEN,Kenya,2,Constituency,Funyula,230
KEN-231,KEN,Kenya,2,Constituency,Budalangi,231
KEN-232,KEN,Kenya,2,Constituency,Ugenya,232
KEN-233,KEN,Kenya,2,Constituency,Ugunja,233
KEN-234,KEN,Kenya,2,Constituency,Alego Usonga,234
KEN-235,KEN,Kenya,2,Constituency,Gem,235
KEN-236,KEN,Kenya,2,Constituency,Bondo,236
KEN-237,KEN,Kenya,2,Constituency,Rarieda,237
KEN-238,KEN,Kenya,2,Constituency,Kisumu East,238
KEN-239,KEN,Kenya,2,Constituency,Kisumu West,239
KEN-240,KEN,Kenya,2,Constituency,Kisumu Central,240
KEN-241,KEN,Kenya,2,Constituency,Seme,241
KEN-242,KEN,Kenya,2,Constituency,Nyando,242
KEN-243,KEN,Kenya,2,Constituency,Muhoroni,243
KEN-244,KEN,Kenya,2,Constituency,Nyakach,244
KEN-245,KEN,Kenya,2,Constituency,Kasipul,245
KEN-246,KEN,Kenya,2,Constituency,Kabondo Kasipul,246
KEN-247,KEN,Kenya,2,Constituency,Karachuonyo,247
KEN-248,KEN,Kenya,2,Constituency,Rangwe,248
KEN-249,KEN,Kenya,2,Constituency,Homa Bay Town,249
KEN-250,KEN,Kenya,2,Constituency,Ndhiwa,250
KEN-251,KEN,Kenya,2,Constituency,Mbita,251
KEN-252,KEN,Kenya,2,Constituency,Suba,252
KEN-253,KEN,Kenya,2,Constituency,Rongo,253
KEN-254,KEN,Kenya,2,Constituency,Awendo,254
KEN-255,KEN,Kenya,2,Constituency,Suna East,255
KEN-256,KEN,Kenya,2,Constituency,Suna West,256
KEN-257,KEN,Kenya,2,Constituency,Uriri,257
KEN-258,KEN,Kenya,2,Constituency,Nyatike,258
KEN-259,KEN,Kenya,2,Constituency,Kuria West,259
KEN-260,KEN,Kenya,2,Constituency,Kuria East,260
KEN-261,KEN,Kenya,2,Constituency,Bonchari,261
KEN-262,KEN,Kenya,2,Constituency,South Mugirango,262
KEN-263,KEN,Kenya,2,Constituency,Bomachoge Borabu,263
KEN-264,KEN,Kenya,2,Constituency,Bobasi,264
KEN-265,KEN,Kenya,2,Constituency,Bomachoge Chache,265
KEN-266,KEN,Kenya,2,Constituency,Nyaribari Masaba,266
KEN-267,KEN,Kenya,2,Constituency,Nyaribari Chache,267
KEN-268,KEN,Kenya,2,Constituency,Kitutu Chache North,268
KEN-269,KEN,Kenya,2,Constituency,Kitutu Chache South,269
KEN-270,KEN,Kenya,2,Constituency,Kitutu Masaba,270
KEN-271,KEN,Kenya,2,Constituency,West Mugirango,271
KEN-272,KEN,Kenya,2,Constituency,North Mugirango,272
KEN-273,KEN,Kenya,2,Constituency,Borabu,273
KEN-274,KEN,Kenya,2,Constituency,Westlands,274
KEN-275,KEN,Kenya,2,Constituency,Dagoretti North,275
KEN-276,KEN,Kenya,2,Constituency,Dagoretti South,276
KEN-277,KEN,Kenya,2,Constituency,Langata,277
KEN-278,KEN,Kenya,2,Constituency,Kibra,278
KEN-279,KEN,Kenya,2,Constituency,Roysambu,279
KEN-280,KEN,Kenya,2,Constituency,Kasarani,280
KEN-281,KEN,Kenya,2,Constituency,Ruaraka,281
KEN-282,KEN,Kenya,2,Constituency,Embakasi South,282
KEN-283,KEN,Kenya,2,Constituency,Embakasi North,283
KEN-284,KEN,Kenya,2,Constituency,Embakasi Central,284
KEN-285,KEN,Kenya,2,Constituency,Embakasi East,285
KEN-286,KEN,Kenya,2,Constituency,Embakasi West,286
KEN-287,KEN,Kenya,2,Constituency,Makadara,287
KEN-288,KEN,Kenya,2,Constituency,Kamukunji,288
KEN-289,KEN,Kenya,2,Constituency,Starehe,289
KEN-290,KEN,Kenya,2,Constituency,Mathare,290
YEM-11,YEM,Yemen,1,Governorate,Ibb,11
YEM-12,YEM,Yemen,1,Governorate,Abyan,12
YEM-13,YEM,Yemen,1,Governorate,Amanat Al Asimah,13
YEM-14,YEM,Yemen,1,Governorate,Al Bayda,14
YEM-15,YEM,Yemen,1,Governorate,Taizz,15
YEM-16,YEM,Yemen,1,Governorate,Al Jawf,16
YEM-17,YEM,Yemen,1,Governorate,Hajjah,17
YEM-18,YEM,Yemen,1,Governorate,Al Hudaydah,18
YEM-19,YEM,Yemen,1,Governorate,Hadramaut,19
YEM-20,YEM,Yemen,1,Governorate,Dhamar,20
YEM-21,YEM,Yemen,1,Governorate,Shabwah,21
YEM-22,YEM,Yemen,1,Governorate,Sa'ada,22
YEM-23,YEM,Yemen,1,Governorate,Sana'a,23
YEM-24,YEM,Yemen,1,Governorate,Aden,24
YEM-25,YEM,Yemen,1,Governorate,Lahj,25
YEM-26,YEM,Yemen,1,Governorate,Marib,26
YEM-27,YEM,Yemen,1,Governorate,Al Mahwit,27
YEM-28,YEM,Yemen,1,Governorate,Al Maharah,28
YEM-29,YEM,Yemen,1,Governorate,Amran,29
YEM-30,YEM,Yemen,1,Governorate,Al Dhale'e,30
YEM-31,YEM,Yemen,1,Governorate,Raymah,31
YEM-1101,YEM,Yemen,2,District,Al Qafr,1101
YEM-1102,YEM,Yemen,2,District,Yarim,1102
YEM-1103,YEM,Yemen,2,District,Ar Radmah,1103
YEM-1104,YEM,Yemen,2,District,An Nadirah,1104
YEM-1105,YEM,Yemen,2,District,Ash Sha'ir,1105
YEM-1106,YEM,Yemen,2,District,As Saddah,1106
YEM-1107,YEM,Yemen,2,District,Al Makhadir,1107
YEM-1108,YEM,Yemen,2,District,Hubaysh,1108
YEM-1109,YEM,Yemen,2,District,Hazm Al Udayn,1109
YEM-1110,YEM,Yemen,2,District,Far Al Udayn,1110
YEM-1111,YEM,Yemen,2,District,Al Udayn,1111
YEM-1112,YEM,Yemen,2,District,Jiblah,1112
YEM-1113,YEM,Yemen,2,District,Ba'dan,1113
YEM-1114,YEM,Yemen,2,District,As Sabrah,1114
YEM-1115,YEM,Yemen,2,District,As Sayyani,1115
YEM-1116,YEM,Yemen,2,District,Dhi As Sufal,1116
YEM-1117,YEM,Yemen,2,District,Mudhaykhirah,1117
YEM-1118,YEM,Yemen,2,District,Al Mashannah,1118
YEM-1119,YEM,Yemen,2,District,Al Dhihar,1119
YEM-1120,YEM,Yemen,2,District,Ibb,1120
YEM-1201,YEM,Yemen,2,District,Al Mahfad,1201
YEM-1202,YEM,Yemen,2,District,Mudiyah,1202
YEM-1203,YEM,Yemen,2,District,Jayshan,1203
YEM-1204,YEM,Yemen,2,District,Lawdar,1204
YEM-1205,YEM,Yemen,2,District,Sibah,1205
YEM-1206,YEM,Yemen,2,District,Rasad,1206
YEM-1207,YEM,Yemen,2,District,Sarar,1207
YEM-1208,YEM,Yemen,2,District,Al Wade'a,1208
YEM-1209,YEM,Yemen,2,District,Ahwar,1209
YEM-1210,YEM,Yemen,2,District,Zingibar,1210
YEM-1211,YEM,Yemen,2,District,Khanfir,1211
YEM-1301,YEM,Yemen,2,District,Old City,1301
YEM-1302,YEM,Yemen,2,District,Shu'aub,1302
YEM-1303,YEM,Yemen,2,District,Az'zal,1303
YEM-1304,YEM,Yemen,2,District,Assafi'yah,1304
YEM-1305,YEM,Yemen,2,District,As Sabain,1305
YEM-1306,YEM,Yemen,2,District,Al Wahdah,1306
YEM-1307,YEM,Yemen,2,District,At Tahrir,1307
YEM-1308,YEM,Yemen,2,District,Ma'ain,1308
YEM-1309,YEM,Yemen,2,District,Ath'thaorah,1309
YEM-1310,YEM,Yemen,2,District,Bani Al Harith,1310
YEM-1401,YEM,Yemen,2,District,Na'man,1401
YEM-1402,YEM,Yemen,2,District,Nati',1402
YEM-1403,YEM,Yemen,2,District,Maswarah,1403
YEM-1404,YEM,Yemen,2,District,As Sawma'ah,1404
YEM-1405,YEM,Yemen,2,District,Az Zahir,1405
YEM-1406,YEM,Yemen,2,District,Dhi Na'im,1406
YEM-1407,YEM,Yemen,2,District,At Taffah,1407
YEM-1408,YEM,Yemen,2,District,Mukayras,1408
YEM-1409,YEM,Yemen,2,District,Al Bayda City,1409
YEM-1410,YEM,Yemen,2,District,Al Bayda,1410
YEM-1411,YEM,Yemen,2,District,As Sawadiyah,1411
YEM-1412,YEM,Yemen,2,District,Radman Al Awad,1412
YEM-1413,YEM,Yemen,2,District,Rada',1413
YEM-1414,YEM,Yemen,2,District,Al Quraishyah,1414
YEM-1415,YEM,Yemen,2,District,Wald Rabi',1415
YEM-1416,YEM,Yemen,2,District,Al A'rsh,1416
YEM-1417,YEM,Yemen,2,District,Sabah,1417
YEM-1418,YEM,Yemen,2,District,Ar Ryashyyah,1418
YEM-1419,YEM,Yemen,2,District,Ash Sharyah,1419
YEM-1420,YEM,Yemen,2,District,Al Malagim,1420
YEM-1501,YEM,Yemen,2,District,Mawiyah,1501
YEM-1502,YEM,Yemen,2,District,At Ta'iziyah,1502
YEM-1503,YEM,Yemen,2,District,Shara'b As Salam,1503
YEM-1504,YEM,Yemen,2,District,Shara'b Ar Rawnah,1504
YEM-1505,YEM,Yemen,2,District,Maqbanah,1505
YEM-1506,YEM,Yemen,2,District,Al Mukha,1506
YEM-1507,YEM,Yemen,2,District,Dhubab,1507
YEM-1508,YEM,Yemen,2,District,Mawza,1508
YEM-1509,YEM,Yemen,2,District,Jabal Habashy,1509
YEM-1510,YEM,Yemen,2,District,Mashra'a Wa Hadnan,1510
YEM-1511,YEM,Yemen,2,District,Sabir Al Mawadim,1511
YEM-1512,YEM,Yemen,2,District,Al Misrakh,1512
YEM-1513,YEM,Yemen,2,District,Dimnat Khadir,1513
YEM-1514,YEM,Yemen,2,District,As Silw,1514
YEM-1515,YEM,Yemen,2,District,Ash Shamayatayn,1515
YEM-1516,YEM,Yemen,2,District,Al Wazi'iyah,1516
YEM-1517,YEM,Yemen,2,District,Hayfan,1517
YEM-1518,YEM,Yemen,2,District,Al Mudhaffar,1518
YEM-1519,YEM,Yemen,2,District,Al Qahirah,1519
YEM-1520,YEM,Yemen,2,District,Salh,1520
YEM-1521,YEM,Yemen,2,District,Al Ma'afer,1521
YEM-1522,YEM,Yemen,2,District,Al Mawasit,1522
YEM-1523,YEM,Yemen,2,District,Sama,1523
YEM-1601,YEM,Yemen,2,District,Khabb wa ash Sha'af,1601
YEM-1602,YEM,Yemen,2,District,Al Humaydat,1602
YEM-1603,YEM,Yemen,2,District,Al Matammah,1603
YEM-1604,YEM,Yemen,2,District,Az Zahir,1604
YEM-1605,YEM,Yemen,2,District,Al Hazm,1605
YEM-1606,YEM,Yemen,2,District,Al Maton,1606
YEM-1607,YEM,Yemen,2,District,Al Maslub,1607
YEM-1608,YEM,Yemen,2,District,Al Ghayl,1608
YEM-1609,YEM,Yemen,2,District,Al Khalq,1609
YEM-1610,YEM,Yemen,2,District,Bart Al Anan,1610
YEM-1611,YEM,Yemen,2,District,Rajuzah,1611
YEM-1612,YEM,Yemen,2,District,Kharab Al Marashi,1612
YEM-1701,YEM,Yemen,2,District,Bakil Al Mir,1701
YEM-1702,YEM,Yemen,2,District,Haradh,1702
YEM-1703,YEM,Yemen,2,District,Midi,1703
YEM-1704,YEM,Yemen,2,District,Abs,1704
YEM-1705,YEM,Yemen,2,District,Hayran,1705
YEM-1706,YEM,Yemen,2,District,Mustaba,1706
YEM-1707,YEM,Yemen,2,District,Kushar,1707
YEM-1708,YEM,Yemen,2,District,Al Jamimah,1708
YEM-1709,YEM,Yemen,2,District,Kuhlan Ash Sharaf,1709
YEM-1710,YEM,Yemen,2,District,Aflah Ash Shawm,1710
YEM-1711,YEM,Yemen,2,District,Khayran Al Muharraq,1711
YEM-1712,YEM,Yemen,2,District,Aslem,1712
YEM-1713,YEM,Yemen,2,District,Qafl Shamer,1713
YEM-1714,YEM,Yemen,2,District,Aflah Al Yaman,1714
YEM-1715,YEM,Yemen,2,District,Al Mahabishah,1715
YEM-1716,YEM,Yemen,2,District,Al Miftah,1716
YEM-1717,YEM,Yemen,2,District,Al Maghrabah,1717
YEM-1718,YEM,Yemen,2,District,Kuhlan Affar,1718
YEM-1719,YEM,Yemen,2,District,Sharas,1719
YEM-1720,YEM,Yemen,2,District,Mabyan,1720
YEM-1721,YEM,Yemen,2,District,Ash Shahil,1721
YEM-1722,YEM,Yemen,2,District,Ku'aydinah,1722
YEM-1723,YEM,Yemen,2,District,Wadhrah,1723
YEM-1724,YEM,Yemen,2,District,Bani Qa'is,1724
YEM-1725,YEM,Yemen,2,District,Ash Shaghadirah,1725
YEM-1726,YEM,Yemen,2,District,Najrah,1726
YEM-1727,YEM,Yemen,2,District,Bani Al Awam,1727
YEM-1728,YEM,Yemen,2,District,Hajjah City,1728
YEM-1729,YEM,Yemen,2,District,Hajjah,1729
YEM-1730,YEM,Yemen,2,District,Washhah,1730
YEM-1731,YEM,Yemen,2,District,Qarah,1731
YEM-1801,YEM,Yemen,2,District,Az Zuhrah,1801
YEM-1802,YEM,Yemen,2,District,Alluheyah,1802
YEM-1803,YEM,Yemen,2,District,Kamaran,1803
YEM-1804,YEM,Yemen,2,District,As Salif,1804
YEM-1805,YEM,Yemen,2,District,Al Munirah,1805
YEM-1806,YEM,Yemen,2,District,Al Qanawis,1806
YEM-1807,YEM,Yemen,2,District,Az Zaydiyah,1807
YEM-1808,YEM,Yemen,2,District,Al Mighlaf,1808
YEM-1809,YEM,Yemen,2,District,Ad Dahi,1809
YEM-1810,YEM,Yemen,2,District,Bajil,1810
YEM-1811,YEM,Yemen,2,District,Al Hajjaylah,1811
YEM-1812,YEM,Yemen,2,District,Bura,1812
YEM-1813,YEM,Yemen,2,District,Al Marawi'ah,1813
YEM-1814,YEM,Yemen,2,District,Ad Durayhimi,1814
YEM-1815,YEM,Yemen,2,District,As Sukhnah,1815
YEM-1816,YEM,Yemen,2,District,Al Mansuriyah,1816
YEM-1817,YEM,Yemen,2,District,Bayt Al Faqiah,1817
YEM-1818,YEM,Yemen,2,District,Jabal Ra's,1818
YEM-1819,YEM,Yemen,2,District,Hays,1819
YEM-1820,YEM,Yemen,2,District,Al Khawkhah,1820
YEM-1821,YEM,Yemen,2,District,Al Hawak,1821
YEM-1822,YEM,Yemen,2,District,Al Mina,1822
YEM-1823,YEM,Yemen,2,District,Al Hali,1823
YEM-1824,YEM,Yemen,2,District,Zabid,1824
YEM-1825,YEM,Yemen,2,District,Al Garrahi,1825
YEM-1826,YEM,Yemen,2,District,At Tuhayat,1826
YEM-1901,YEM,Yemen,2,District,Rumah,1901
YEM-1902,YEM,Yemen,2,District,Thamud,1902
YEM-1903,YEM,Yemen,2,District,Al Qaf,1903
YEM-1904,YEM,Yemen,2,District,Zamakh wa Manwakh,1904
YEM-1905,YEM,Yemen,2,District,Hagr As Sai'ar,1905
YEM-1906,YEM,Yemen,2,District,Al Abr,1906
YEM-1907,YEM,Yemen,2,District,Al Qatn,1907
YEM-1908,YEM,Yemen,2,District,Shibam,1908
YEM-1909,YEM,Yemen,2,District,Sah,1909
YEM-1910,YEM,Yemen,2,District,Sayun,1910
YEM-1911,YEM,Yemen,2,District,Tarim,1911
YEM-1912,YEM,Yemen,2,District,As Sawm,1912
YEM-1913,YEM,Yemen,2,District,Ar Raydah Wa Qusayar,1913
YEM-1914,YEM,Yemen,2,District,Ad Dis,1914
YEM-1915,YEM,Yemen,2,District,Ash Shihr,1915
YEM-1916,YEM,Yemen,2,District,Ghayl Bin Yamin,1916
YEM-1917,YEM,Yemen,2,District,Ghayl Ba Wazir,1917
YEM-1918,YEM,Yemen,2,District,Daw'an,1918
YEM-1919,YEM,Yemen,2,District,Wadi Al Ayn,1919
YEM-1920,YEM,Yemen,2,District,Rakhyah,1920
YEM-1921,YEM,Yemen,2,District,Amd,1921
YEM-1922,YEM,Yemen,2,District,Adh Dhlia'ah,1922
YEM-1923,YEM,Yemen,2,District,Yabuth,1923
YEM-1924,YEM,Yemen,2,District,Hajr,1924
YEM-1925,YEM,Yemen,2,District,Brom Mayfa,1925
YEM-1926,YEM,Yemen,2,District,Hidaybu,1926
YEM-1927,YEM,Yemen,2,District,Qulensya Wa Abd Al Kuri,1927
YEM-1928,YEM,Yemen,2,District,Huraidhah,1928
YEM-1929,YEM,Yemen,2,District,Al Mukalla City,1929
YEM-1930,YEM,Yemen,2,District,Al Mukalla,1930
YEM-2001,YEM,Yemen,2,District,Al Hada,2001
YEM-2002,YEM,Yemen,2,District,Jahran,2002
YEM-2003,YEM,Yemen,2,District,Jabal Ash sharq,2003
YEM-2004,YEM,Yemen,2,District,Maghirib Ans,2004
YEM-2005,YEM,Yemen,2,District,Utmah,2005
YEM-2006,YEM,Yemen,2,District,Wusab Al Ali,2006
YEM-2007,YEM,Yemen,2,District,Wusab As Safil,2007
YEM-2008,YEM,Yemen,2,District,Dhamar City,2008
YEM-2009,YEM,Yemen,2,District,Mayfa'at Anss,2009
YEM-2010,YEM,Yemen,2,District,Anss,2010
YEM-2011,YEM,Yemen,2,District,Dawran Aness,2011
YEM-2012,YEM,Yemen,2,District,Al Manar,2012
YEM-2101,YEM,Yemen,2,District,Dhar,2101
YEM-2102,YEM,Yemen,2,District,Al Talh,2102
YEM-2103,YEM,Yemen,2,District,Jardan,2103
YEM-2104,YEM,Yemen,2,District,Arma,2104
YEM-2105,YEM,Yemen,2,District,Usaylan,2105
YEM-2106,YEM,Yemen,2,District,Ain,2106
YEM-2107,YEM,Yemen,2,District,Bayhan,2107
YEM-2108,YEM,Yemen,2,District,Merkhah Al Ulya,2108
YEM-2109,YEM,Yemen,2,District,Merkhah As Sufla,2109
YEM-2110,YEM,Yemen,2,District,Nisab,2110
YEM-2111,YEM,Yemen,2,District,Hatib,2111
YEM-2112,YEM,Yemen,2,District,As Said,2112
YEM-2113,YEM,Yemen,2,District,Ataq,2113
YEM-2114,YEM,Yemen,2,District,Habban,2114
YEM-2115,YEM,Yemen,2,District,Ar Rawdah,2115
YEM-2116,YEM,Yemen,2,District,Mayfa'a,2116
YEM-2117,YEM,Yemen,2,District,Rudum,2117
YEM-2201,YEM,Yemen,2,District,Baqim,2201
YEM-2202,YEM,Yemen,2,District,Qatabir,2202
YEM-2203,YEM,Yemen,2,District,Monabbih,2203
YEM-2204,YEM,Yemen,2,District,Ghamr,2204
YEM-2205,YEM,Yemen,2,District,Razih,2205
YEM-2206,YEM,Yemen,2,District,Shada'a,2206
YEM-2207,YEM,Yemen,2,District,Al Dhaher,2207
YEM-2208,YEM,Yemen,2,District,Haydan,2208
YEM-2209,YEM,Yemen,2,District,Saqayn,2209
YEM-2210,YEM,Yemen,2,District,Majz,2210
YEM-2211,YEM,Yemen,2,District,Sahar,2211
YEM-2212,YEM,Yemen,2,District,As Safra,2212
YEM-2213,YEM,Yemen,2,District,Al Hashwah,2213
YEM-2214,YEM,Yemen,2,District,Kitaf wa Al Boqe'e,2214
YEM-2215,YEM,Yemen,2,District,Sa'adah,2215
YEM-2301,YEM,Yemen,2,District,Hamdan,2301
YEM-2302,YEM,Yemen,2,District,Arhab,2302
YEM-2303,YEM,Yemen,2,District,Nihm,2303
YEM-2304,YEM,Yemen,2,District,Bani Hushaysh,2304
YEM-2305,YEM,Yemen,2,District,Sanhan,2305
YEM-2306,YEM,Yemen,2,District,Bilad Ar Rus,2306
YEM-2307,YEM,Yemen,2,District,Bani Matar,2307
YEM-2308,YEM,Yemen,2,District,Al Haymah Ad Dakhiliyah,2308
YEM-2309,YEM,Yemen,2,District,Al Haymah Al Kharijiyah,2309
YEM-2310,YEM,Yemen,2,District,Manakhah,2310
YEM-2311,YEM,Yemen,2,District,Sa'fan,2311
YEM-2312,YEM,Yemen,2,District,Khwlan,2312
YEM-2313,YEM,Yemen,2,District,Attyal,2313
YEM-2314,YEM,Yemen,2,District,Bani Dhabyan,2314
YEM-2315,YEM,Yemen,2,District,Al Husn,2315
YEM-2316,YEM,Yemen,2,District,Jihanah,2316
YEM-2401,YEM,Yemen,2,District,Dar Sad,2401
YEM-2402,YEM,Yemen,2,District,Ash Shaikh Outhman,2402
YEM-2403,YEM,Yemen,2,District,Al Mansura,2403
YEM-2404,YEM,Yemen,2,District,Al Buraiqeh,2404
YEM-2405,YEM,Yemen,2,District,Attawahi,2405
YEM-2406,YEM,Yemen,2,District,Al Mualla,2406
YEM-2407,YEM,Yemen,2,District,Craiter,2407
YEM-2408,YEM,Yemen,2,District,Khur Maksar,2408
YEM-2501,YEM,Yemen,2,District,Al Had,2501
YEM-2502,YEM,Yemen,2,District,Yafa'a,2502
YEM-2503,YEM,Yemen,2,District,Al Maflahy,2503
YEM-2504,YEM,Yemen,2,District,Yahr,2504
YEM-2505,YEM,Yemen,2,District,Habil Jabr,2505
YEM-2506,YEM,Yemen,2,District,Halimayn,2506
YEM-2507,YEM,Yemen,2,District,Radfan,2507
YEM-2508,YEM,Yemen,2,District,Al Milah,2508
YEM-2509,YEM,Yemen,2,District,Al Musaymir,2509
YEM-2510,YEM,Yemen,2,District,Al Qabbaytah,2510
YEM-2511,YEM,Yemen,2,District,Tur Al Bahah,2511
YEM-2512,YEM,Yemen,2,District,Al Maqatirah,2512
YEM-2513,YEM,Yemen,2,District,Al Madaribah Wa Al Arah,2513
YEM-2514,YEM,Yemen,2,District,Al Hawtah,2514
YEM-2515,YEM,Yemen,2,District,Tuban,2515
YEM-2601,YEM,Yemen,2,District,Majzar,2601
YEM-2602,YEM,Yemen,2,District,Raghwan,2602
YEM-2603,YEM,Yemen,2,District,Medghal,2603
YEM-2604,YEM,Yemen,2,District,Harib Al Qaramish,2604
YEM-2605,YEM,Yemen,2,District,Bidbadah,2605
YEM-2606,YEM,Yemen,2,District,Sirwah,2606
YEM-2607,YEM,Yemen,2,District,Al Jubah,2607
YEM-2608,YEM,Yemen,2,District,Rahabah,2608
YEM-2609,YEM,Yemen,2,District,Harib,2609
YEM-2610,YEM,Yemen,2,District,Mahliyah,2610
YEM-2611,YEM,Yemen,2,District,Al Abdiyah,2611
YEM-2612,YEM,Yemen,2,District,Marib City,2612
YEM-2613,YEM,Yemen,2,District,Marib,2613
YEM-2614,YEM,Yemen,2,District,Jabal Murad,2614
YEM-2701,YEM,Yemen,2,District,Shibam Kawkaban,2701
YEM-2702,YEM,Yemen,2,District,At Tawilah,2702
YEM-2703,YEM,Yemen,2,District,Ar Rujum,2703
YEM-2704,YEM,Yemen,2,District,Al Khabt,2704
YEM-2705,YEM,Yemen,2,District,Milhan,2705
YEM-2706,YEM,Yemen,2,District,Hufash,2706
YEM-2707,YEM,Yemen,2,District,Bani Sa'd,2707
YEM-2708,YEM,Yemen,2,District,Al Mahwait City,2708
YEM-2709,YEM,Yemen,2,District,Al Mahwait,2709
YEM-2801,YEM,Yemen,2,District,Shahan,2801
YEM-2802,YEM,Yemen,2,District,Hat,2802
YEM-2803,YEM,Yemen,2,District,Hawf,2803
YEM-2804,YEM,Yemen,2,District,Al Ghaydah,2804
YEM-2805,YEM,Yemen,2,District,Man'ar,2805
YEM-2806,YEM,Yemen,2,District,Al Masilah,2806
YEM-2807,YEM,Yemen,2,District,Sayhut,2807
YEM-2808,YEM,Yemen,2,District,Qishn,2808
YEM-2809,YEM,Yemen,2,District,Huswain,2809
YEM-2901,YEM,Yemen,2,District,Harf Sufyan,2901
YEM-2902,YEM,Yemen,2,District,Huth,2902
YEM-2903,YEM,Yemen,2,District,Al Ashah,2903
YEM-2904,YEM,Yemen,2,District,Al Qaflah,2904
YEM-2905,YEM,Yemen,2,District,Shaharah,2905
YEM-2906,YEM,Yemen,2,District,Al Madan,2906
YEM-2907,YEM,Yemen,2,District,Suwayr,2907
YEM-2908,YEM,Yemen,2,District,Habur Zulaymah,2908
YEM-2909,YEM,Yemen,2,District,Dhi Bin,2909
YEM-2910,YEM,Yemen,2,District,Kharif,2910
YEM-2911,YEM,Yemen,2,District,Raydah,2911
YEM-2912,YEM,Yemen,2,District,Jabal Iyal Yazid,2912
YEM-2913,YEM,Yemen,2,District,As Sudah,2913
YEM-2914,YEM,Yemen,2,District,As Sawd,2914
YEM-2915,YEM,Yemen,2,District,Amran,2915
YEM-2916,YEM,Yemen,2,District,Maswar,2916
YEM-2917,YEM,Yemen,2,District,Thula,2917
YEM-2918,YEM,Yemen,2,District,Iyal Surayh,2918
YEM-2919,YEM,Yemen,2,District,Khamir,2919
YEM-2920,YEM,Yemen,2,District,Bani Suraim,2920
YEM-3001,YEM,Yemen,2,District,Juban,3001
YEM-3002,YEM,Yemen,2,District,Damt,3002
YEM-3003,YEM,Yemen,2,District,Qa'atabah,3003
YEM-3004,YEM,Yemen,2,District,Ash Shu'ayb,3004
YEM-3005,YEM,Yemen,2,District,Al Hussein,3005
YEM-3006,YEM,Yemen,2,District,Ad Dhale'e,3006
YEM-3007,YEM,Yemen,2,District,Jahaf,3007
YEM-3008,YEM,Yemen,2,District,Al Azariq,3008
YEM-3009,YEM,Yemen,2,District,Al Husha,3009
YEM-3101,YEM,Yemen,2,District,Bilad At Ta'am,3101
YEM-3102,YEM,Yemen,2,District,Al Jabin,3102
YEM-3103,YEM,Yemen,2,District,As Salafiyah,3103
YEM-3104,YEM,Yemen,2,District,Kusmah,3104
YEM-3105,YEM,Yemen,2,District,Al Jafariyah,3105
YEM-3106,YEM,Yemen,2,District,Mazhar,3106
