"value","indID","period","region","dsID","source","is_number"
18058,"COL.B.POP.0001","1999-01-01","COL-1259","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
839,"COL.B.POP.0001","1997-01-01","COL-1362","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
7375,"COL.B.POP.0002","1997-01-01","COL-2062","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
27763,"COL.B.POP.0001","1998-01-01","COL-888","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
8333,"COL.B.POP.0001","1998-01-01","COL-1700","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
9501,"COL.B.POP.0001","1997-01-01","COL-1244","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
7461,"COL.B.POP.0002","1997-01-01","COL-2004","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
645,"COL.B.POP.0001","1997-01-01","COL-1034","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
20273,"COL.B.POP.0002","1997-01-01","COL-1958","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
1106,"COL.B.POP.0001","1997-01-01","COL-1027","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
2485,"COL.B.POP.0001","1998-01-01","COL-894","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
2983,"COL.B.POP.0001","1998-01-01","COL-893","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
8159,"COL.B.POP.0002","1997-01-01","COL-1366","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
425,"COL.B.POP.0001","1997-01-01","COL-1032","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
12409,"COL.B.POP.0001","1999-01-01","COL-855","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
11993,"COL.B.POP.0001","1997-01-01","COL-1732","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
828,"COL.B.POP.0002","1997-01-01","COL-1877","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
11841,"COL.B.POP.0001","1997-01-01","COL-1519","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
15805,"COL.B.POP.0001","1998-01-01","COL-907","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
34323,"COL.B.POP.0001","1998-01-01","COL-1528","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
13743,"COL.B.POP.0002","1997-01-01","COL-1979","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
6912,"COL.B.POP.0001","1998-01-01","COL-877","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
408,"COL.B.POP.0001","1997-01-01","COL-1292","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
2275,"COL.B.POP.0001","1997-01-01","COL-1664","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
1965,"COL.B.POP.0002","1997-01-01","COL-1844","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
961,"COL.B.POP.0002","1997-01-01","COL-2114","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
256310,"COL.B.POP.0001","1998-01-01","COL-1226","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
15517,"COL.B.POP.0001","1997-01-01","COL-907","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
7418,"COL.B.POP.0001","1997-01-01","COL-860","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
275,"COL.B.POP.0001","1998-01-01","COL-1023","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
30814,"COL.B.POP.0001","1997-01-01","COL-1798","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
3612,"COL.B.POP.0001","1998-01-01","COL-2034","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
6060,"COL.B.POP.0001","1998-01-01","COL-928","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
6077,"COL.B.POP.0001","1997-01-01","COL-1242","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
9606,"COL.B.POP.0001","1999-01-01","COL-1691","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
29834,"COL.B.POP.0001","1997-01-01","COL-1268","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
48580,"COL.B.POP.0001","1999-01-01","COL-1257","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
2838,"COL.B.POP.0001","1997-01-01","COL-1705","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
1137,"COL.B.POP.0001","1999-01-01","COL-1378","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
2279,"COL.B.POP.0001","1999-01-01","COL-1434","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
2081,"COL.B.POP.0001","1997-01-01","COL-1711","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
1585,"COL.B.POP.0001","1999-01-01","COL-1049","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
0,"COL.B.UNK.0108","2011-10-30","COL-24","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
2645,"COL.B.POP.0001","1999-01-01","COL-2079","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
748,"COL.B.POP.0001","1999-01-01","COL-1051","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
3476,"COL.B.POP.0001","1998-01-01","COL-2035","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
242,"COL.B.POP.0001","1997-01-01","COL-1073","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
6545,"COL.B.POP.0002","1997-01-01","COL-1166","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
34747,"COL.B.POP.0001","1998-01-01","COL-1265","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
372256,"COL.B.POP.0001","1998-01-01","COL-1803","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
5189,"COL.B.POP.0002","1997-01-01","COL-1805","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
886,"COL.B.POP.0001","1999-01-01","COL-1389","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
8503,"COL.B.POP.0001","1997-01-01","COL-1917","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
21670,"COL.B.POP.0001","1998-01-01","COL-1934","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
495,"COL.B.POP.0001","1999-01-01","COL-1381","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
78980,"COL.B.POP.0002","1997-01-01","COL-1265","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
4349,"COL.B.POP.0002","1997-01-01","COL-1799","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
12537,"COL.B.POP.0002","1997-01-01","COL-1261","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
3776,"COL.B.POP.0001","1999-01-01","COL-1912","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
2677,"COL.B.POP.0001","1999-01-01","COL-1915","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
2646,"COL.B.POP.0001","1998-01-01","COL-1392","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
258,"COL.B.POP.0001","1998-01-01","COL-1081","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
7227,"COL.B.POP.0002","1997-01-01","COL-1669","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
496835,"COL.B.POP.0001","1997-01-01","COL-1818","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
1531,"COL.B.POP.0001","1999-01-01","COL-1287","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
15283,"COL.B.POP.0002","1997-01-01","COL-968","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
23580,"COL.B.POP.0002","1997-01-01","COL-807","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
10.53,"COL.B.UNK.0086","2007-10-28","COL-31","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
10319,"COL.B.POP.0002","1997-01-01","COL-1415","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
17388,"COL.B.POP.0002","1997-01-01","COL-1164","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
4042,"COL.B.POP.0002","1997-01-01","COL-1294","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
4307,"COL.B.POP.0001","1998-01-01","COL-1451","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
5918,"COL.B.POP.0002","1997-01-01","COL-1821","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
613,"COL.B.POP.0001","1998-01-01","COL-1126","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
10679,"COL.B.POP.0001","1997-01-01","COL-1277","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
880,"COL.B.POP.0001","1997-01-01","COL-1712","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
3646,"COL.B.POP.0001","1997-01-01","COL-1703","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
15280,"COL.B.POP.0001","1998-01-01","COL-1562","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
2230,"COL.B.POP.0001","1999-01-01","COL-1669","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
0,"COL.B.UNK.0108","2011-10-30","COL-4","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
10347,"COL.B.POP.0001","1999-01-01","COL-1050","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
3236,"COL.B.POP.0001","1998-01-01","COL-1975","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
8853,"COL.B.POP.0001","1999-01-01","COL-1945","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
42950,"COL.B.POP.0001","1997-01-01","COL-965","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
16311,"COL.B.POP.0001","1999-01-01","COL-947","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
53496,"COL.B.POP.0001","1998-01-01","COL-1301","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
9257,"COL.B.POP.0001","1998-01-01","COL-1449","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
27547,"COL.B.POP.0001","1998-01-01","COL-1448","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
4876,"COL.B.POP.0001","1999-01-01","COL-865","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
2348,"COL.B.POP.0001","1999-01-01","COL-1302","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
4954,"COL.B.POP.0001","1999-01-01","COL-1955","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
1,"COL.B.UNK.0108","2007-10-28","COL-13","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
1221,"COL.B.POP.0001","1999-01-01","COL-1105","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
3573,"COL.B.POP.0001","1999-01-01","COL-966","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
2683,"COL.B.POP.0001","1999-01-01","COL-1634","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
20312,"COL.B.POP.0001","1999-01-01","COL-851","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
70985,"COL.B.POP.0001","1999-01-01","COL-1626","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
1240,"COL.B.POP.0001","1999-01-01","COL-1625","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
43447,"COL.B.POP.0001","1997-01-01","COL-1209","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
1103,"COL.B.POP.0001","1997-01-01","COL-1059","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
12006,"COL.B.POP.0001","1998-01-01","COL-1077","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
2538,"COL.B.POP.0002","1997-01-01","COL-1981","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
740,"COL.B.POP.0001","1999-01-01","COL-1901","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
5133,"COL.B.POP.0002","1997-01-01","COL-1473","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
10.53,"COL.B.UNK.0097","2011-10-30","COL-16","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
280500,"COL.B.POP.0001","1997-01-01","COL-953","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
3146,"COL.B.POP.0001","1998-01-01","COL-1071","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
4024,"COL.B.POP.0001","1997-01-01","COL-1221","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
1077,"COL.B.POP.0001","1997-01-01","COL-1447","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
7118,"COL.B.POP.0001","1999-01-01","COL-1070","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
43692,"COL.B.POP.0001","1998-01-01","COL-1228","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
22494,"COL.B.POP.0001","1999-01-01","COL-869","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
584,"COL.B.POP.0001","1997-01-01","COL-1694","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
21857,"COL.B.POP.0001","1997-01-01","COL-869","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
4273,"COL.B.POP.0001","1998-01-01","COL-1239","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
3745,"COL.B.POP.0001","1998-01-01","COL-2065","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
18051,"COL.B.POP.0001","1999-01-01","COL-2072","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
634,"COL.B.POP.0001","1999-01-01","COL-1694","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
17798,"COL.B.POP.0001","1998-01-01","COL-1259","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
1529,"COL.B.POP.0001","1998-01-01","COL-1036","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
2475,"COL.B.POP.0001","1999-01-01","COL-1630","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
1082,"COL.B.POP.0001","1998-01-01","COL-1349","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
5198,"COL.B.POP.0001","1998-01-01","COL-1240","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
7644,"COL.B.POP.0002","1997-01-01","COL-1712","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
617,"COL.B.POP.0001","1997-01-01","COL-1024","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
11752,"COL.B.POP.0001","1998-01-01","COL-1159","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
5597,"COL.B.POP.0001","1998-01-01","COL-1246","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
5676,"COL.B.POP.0001","1999-01-01","COL-1246","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
15833,"COL.B.POP.0002","1997-01-01","COL-2005","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
8546,"COL.B.POP.0001","1999-01-01","COL-1698","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
7060,"COL.B.POP.0001","1998-01-01","COL-897","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
9130,"COL.B.POP.0002","1997-01-01","COL-1711","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
5573,"COL.B.POP.0002","1997-01-01","COL-1243","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
73338,"COL.B.POP.0001","1997-01-01","COL-1403","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
1286,"COL.B.POP.0001","1999-01-01","COL-1344","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
13025,"COL.B.POP.0001","1998-01-01","COL-2020","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
6034,"COL.B.POP.0001","1997-01-01","COL-1152","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
2960,"COL.B.POP.0001","1997-01-01","COL-1408","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
993,"COL.B.POP.0001","1997-01-01","COL-1728","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
10008,"COL.B.POP.0001","1999-01-01","COL-1500","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
2796,"COL.B.POP.0001","1997-01-01","COL-1426","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
7789,"COL.B.POP.0001","1997-01-01","COL-1153","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
8473,"COL.B.POP.0001","1998-01-01","COL-874","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
0,"COL.B.UNK.0108","2007-10-28","COL-20","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
22419,"COL.B.POP.0001","1997-01-01","COL-1935","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
347717,"COL.B.POP.0001","1998-01-01","COL-1495","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
765,"COL.B.POP.0001","1997-01-01","COL-1094","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
1196,"COL.B.POP.0001","1998-01-01","COL-1076","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
2319,"COL.B.POP.0001","1998-01-01","COL-1663","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
8695,"COL.B.POP.0001","1999-01-01","COL-1230","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
1637,"COL.B.POP.0001","1998-01-01","COL-1724","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
7297,"COL.B.POP.0001","1999-01-01","COL-897","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
8002,"COL.B.POP.0001","1997-01-01","COL-922","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
14800,"COL.B.POP.0001","1998-01-01","COL-929","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
8358,"COL.B.POP.0001","1998-01-01","COL-1698","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
41021,"COL.B.POP.0001","1998-01-01","COL-1028","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
2905,"COL.B.POP.0001","1998-01-01","COL-1705","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
2548,"COL.B.POP.0001","1998-01-01","COL-1258","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
20167,"COL.B.POP.0002","1997-01-01","COL-845","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
3263,"COL.B.POP.0001","1997-01-01","COL-1558","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
1928,"COL.B.POP.0002","1997-01-01","COL-1714","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
1049,"COL.B.POP.0001","1998-01-01","COL-803","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
27.27,"COL.B.UNK.0097","2007-10-28","COL-39","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
1011,"COL.B.POP.0001","1998-01-01","COL-2055","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
4781,"COL.B.POP.0001","1999-01-01","COL-1545","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
30.77,"COL.B.UNK.0097","2007-10-28","COL-38","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
0,"COL.B.POP.0001","1998-01-01","COL-2108","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
2947,"COL.B.POP.0002","1997-01-01","COL-2128","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
1077,"COL.B.POP.0001","1997-01-01","COL-2060","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
13543,"COL.B.POP.0002","1997-01-01","COL-1808","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
12128,"COL.B.POP.0002","1997-01-01","COL-1807","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
1395,"COL.B.POP.0001","1997-01-01","COL-1597","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
3138,"COL.B.POP.0001","1997-01-01","COL-2058","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
22595,"COL.B.POP.0001","1997-01-01","COL-2099","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
1945,"COL.B.POP.0002","1997-01-01","COL-1915","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
3250,"COL.B.POP.0001","1999-01-01","COL-1180","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
3314,"COL.B.POP.0001","1998-01-01","COL-815","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
2053,"COL.B.POP.0001","1998-01-01","COL-824","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
5978,"COL.B.POP.0001","1998-01-01","COL-1601","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
13284,"COL.B.POP.0002","1997-01-01","COL-1920","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
8563,"COL.B.POP.0002","1997-01-01","COL-1918","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
0,"COL.B.POP.0001","1999-01-01","COL-2127","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
2156,"COL.B.POP.0001","1999-01-01","COL-2050","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
4055,"COL.B.POP.0001","1999-01-01","COL-1992","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
212819,"COL.B.POP.0001","1997-01-01","COL-859","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
7398,"COL.B.POP.0001","1998-01-01","COL-1943","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
570620,"COL.B.POP.0001","1997-01-01","COL-1690","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
0,"COL.B.UNK.0108","2011-10-30","COL-35","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
1358,"COL.B.POP.0001","1997-01-01","COL-1187","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
10032,"COL.B.POP.0002","1997-01-01","COL-1139","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
114,"COL.B.POP.0002","1997-01-01","COL-2116","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
11275,"COL.B.POP.0001","1999-01-01","COL-811","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
0,"COL.B.UNK.0108","2011-10-30","COL-31","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
4300,"COL.B.POP.0001","1998-01-01","COL-1450","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
12,"COL.B.UNK.0086","2011-10-30","COL-12","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
651,"COL.B.POP.0001","1999-01-01","COL-1079","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
23002,"COL.B.POP.0001","1997-01-01","COL-1797","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
9933,"COL.B.POP.0001","1999-01-01","COL-1244","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
21594,"COL.B.POP.0001","1999-01-01","COL-2010","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
4349,"COL.B.POP.0001","1998-01-01","COL-1015","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
5287,"COL.B.POP.0001","1999-01-01","COL-900","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
45619,"COL.B.POP.0001","1997-01-01","COL-1462","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
31193,"COL.B.POP.0001","1997-01-01","COL-845","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
3139,"COL.B.POP.0001","1998-01-01","COL-1969","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
751,"COL.B.POP.0001","1997-01-01","COL-1330","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
758,"COL.B.POP.0001","1997-01-01","COL-1075","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
3960,"COL.B.POP.0002","1997-01-01","COL-1314","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
9446,"COL.B.POP.0002","1997-01-01","COL-1952","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
131548,"COL.B.POP.0001","1998-01-01","COL-847","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
19749,"COL.B.POP.0001","1998-01-01","COL-851","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
7486,"COL.B.POP.0002","1997-01-01","COL-1311","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
2937,"COL.B.POP.0001","1997-01-01","COL-1648","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
24395,"COL.B.POP.0002","1997-01-01","COL-1954","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
1547,"COL.B.POP.0001","1998-01-01","COL-1096","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
3511,"COL.B.POP.0002","1997-01-01","COL-1458","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
12266,"COL.B.POP.0002","1997-01-01","COL-821","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
6.7,"COL.B.UNK.0086","2011-10-30","COL-13","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
1491,"COL.B.POP.0001","1997-01-01","COL-1317","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
5638,"COL.B.POP.0002","1997-01-01","COL-2064","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
2547,"COL.B.POP.0001","1998-01-01","COL-988","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
2251,"COL.B.POP.0001","1998-01-01","COL-867","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
1209,"COL.B.POP.0001","1997-01-01","COL-1211","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
9282,"COL.B.POP.0001","1998-01-01","COL-1655","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
4685,"COL.B.POP.0001","1998-01-01","COL-1598","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
4886,"COL.B.POP.0002","1997-01-01","COL-1924","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
2267,"COL.B.POP.0001","1997-01-01","COL-1222","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
3180,"COL.B.POP.0001","1997-01-01","COL-1620","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
1685,"COL.B.POP.0001","1997-01-01","COL-808","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
2095,"COL.B.POP.0001","1997-01-01","COL-1669","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
3109,"COL.B.POP.0001","1999-01-01","COL-2134","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
11034,"COL.B.POP.0002","1997-01-01","COL-1470","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
20985,"COL.B.POP.0002","1997-01-01","COL-1498","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
21606,"COL.B.POP.0002","1997-01-01","COL-1507","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
6511,"COL.B.POP.0001","1999-01-01","COL-1242","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
432,"COL.B.POP.0001","1998-01-01","COL-1869","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
23381,"COL.B.POP.0001","1997-01-01","COL-1231","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
1176,"COL.B.POP.0001","1997-01-01","COL-1696","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
8762,"COL.B.POP.0002","1997-01-01","COL-2026","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
1872,"COL.B.POP.0001","1999-01-01","COL-1657","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
16797,"COL.B.POP.0001","1997-01-01","COL-1793","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
2356,"COL.B.POP.0001","1998-01-01","COL-857","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
2253,"COL.B.POP.0001","1997-01-01","COL-1128","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
